Tick,Attribute.Component,Origin
0,power.motor,power.motor
0,geometry.nozzle,geometry.nozzle
1,geometry.motor,geometry.motor
1,geometry.fan,geometry.fan
1,material.heater,material.heater
1,temperature.heater,temperature.heater
2,temperature.motor,temperature.heater
2,temperature.motor,geometry.nozzle
2,temperature.nozzle,geometry.nozzle
2,material.body,geometry.nozzle
3,power.fan,geometry.motor
3,geometry.motor,geometry.fan
3,material.heater,material.heater
3,power.heater,power.heater
3,power.fan,geometry.nozzle
3,power.fan,material.body
4,geometry.heater,power.motor
4,geometry.heater,geometry.fan
4,power.fan,temperature.heater
4,geometry.body,temperature.heater
4,material.fan,geometry.nozzle
4,rot.speed.fan,temperature.nozzle
4,material.nozzle,material.body
5,geometry.motor,temperature.motor
5,material.body,temperature.motor
5,material.motor,geometry.heater
5,material.nozzle,power.heater
5,temperature.heater,geometry.nozzle
5,geometry.body,geometry.nozzle
5,material.heater,temperature.nozzle
5,material.body,temperature.nozzle
