Tick,Attribute.Component,Origin
1,rot.speed.fan,rot.speed.fan
1,material.fan,material.fan
1,power.heater,power.heater
3,material.motor,material.motor
3,temperature.motor,temperature.motor
3,material.nozzle,rot.speed.fan
3,temperature.nozzle,rot.speed.fan
3,geometry.nozzle,material.fan
3,geometry.heater,power.heater
3,material.nozzle,power.heater
4,temperature.heater,temperature.motor
4,material.body,material.nozzle
5,geometry.heater,material.motor
5,geometry.nozzle,temperature.motor
5,geometry.heater,material.fan
5,material.motor,power.heater
5,power.fan,power.heater
5,geometry.nozzle,temperature.nozzle
5,material.body,temperature.nozzle
6,geometry.motor,temperature.motor
6,geometry.fan,material.fan
6,temperature.nozzle,temperature.heater
6,geometry.body,temperature.heater
7,material.motor,temperature.motor
7,geometry.heater,temperature.motor
7,temperature.motor,rot.speed.fan
7,geometry.nozzle,power.fan
7,material.body,power.fan
7,geometry.body,material.nozzle
8,geometry.fan,geometry.motor
8,geometry.motor,power.fan
8,geometry.motor,power.heater
8,power.fan,temperature.heater
9,material.motor,rot.speed.fan
9,material.body,geometry.heater
9,material.heater,material.heater
9,geometry.fan,power.heater
9,material.body,geometry.nozzle
10,material.body,temperature.motor
10,temperature.nozzle,material.nozzle
11,geometry.fan,geometry.heater
12,material.heater,geometry.motor
12,temperature.nozzle,geometry.motor
12,geometry.heater,power.fan
12,geometry.fan,geometry.nozzle
12,geometry.body,geometry.nozzle
13,material.motor,geometry.motor
13,geometry.fan,power.fan
13,geometry.nozzle,temperature.heater
14,material.body,temperature.heater
15,material.heater,temperature.nozzle
15,material.body,geometry.body
16,power.motor,geometry.heater
