Tick,Attribute.Component,Origin
0,temperature.motor,temperature.motor
0,power.heater,power.heater
1,temperature.heater,temperature.motor
2,geometry.nozzle,temperature.motor
2,geometry.fan,geometry.fan
2,material.heater,material.heater
2,temperature.nozzle,temperature.heater
2,material.body,material.body
3,geometry.motor,geometry.motor
3,geometry.motor,temperature.motor
3,material.body,temperature.motor
3,power.fan,power.fan
3,geometry.fan,power.heater
3,geometry.heater,power.heater
4,rot.speed.fan,temperature.motor
4,geometry.heater,temperature.motor
4,material.nozzle,power.heater
4,power.fan,temperature.heater
4,power.fan,geometry.nozzle
4,temperature.nozzle,geometry.nozzle
4,material.body,geometry.nozzle
5,geometry.fan,geometry.motor
5,material.motor,temperature.motor
5,geometry.motor,power.heater
5,geometry.body,temperature.heater
5,power.fan,material.body
5,temperature.heater,material.body
5,material.nozzle,material.body
6,material.nozzle,rot.speed.fan
6,temperature.nozzle,rot.speed.fan
6,material.body,geometry.heater
6,temperature.nozzle,material.heater
6,material.body,material.heater
6,power.fan,power.heater
7,power.fan,geometry.motor
7,material.fan,material.fan
7,geometry.motor,material.heater
8,geometry.heater,geometry.fan
8,geometry.fan,geometry.nozzle
8,material.body,temperature.nozzle
9,material.motor,rot.speed.fan
9,material.motor,geometry.heater
9,material.motor,power.heater
9,geometry.body,geometry.nozzle
9,geometry.body,material.nozzle
10,material.body,rot.speed.fan
10,geometry.heater,material.fan
10,material.body,material.fan
10,temperature.nozzle,material.nozzle
11,material.nozzle,material.fan
11,geometry.nozzle,temperature.heater
12,material.motor,geometry.motor
12,geometry.fan,material.fan
12,geometry.nozzle,material.fan
12,geometry.heater,power.fan
12,material.heater,material.heater
12,material.body,geometry.body
13,material.fan,geometry.motor
14,power.motor,geometry.motor
