Tick,Attribute.Component,Origin
0,temperature.motor,temperature.motor
0,geometry.fan,geometry.fan
0,rot.speed.fan,rot.speed.fan
0,material.fan,material.fan
1,temperature.heater,temperature.heater
2,geometry.nozzle,temperature.motor
2,geometry.motor,geometry.fan
2,power.heater,geometry.fan
2,material.nozzle,rot.speed.fan
2,temperature.motor,temperature.heater
2,material.body,material.body
3,material.heater,material.heater
3,material.nozzle,power.heater
3,geometry.body,temperature.heater
4,power.fan,geometry.motor
4,temperature.nozzle,rot.speed.fan
4,power.fan,power.heater
4,power.fan,temperature.heater
4,material.body,temperature.heater
4,power.fan,geometry.nozzle
4,temperature.nozzle,geometry.nozzle
4,material.body,geometry.nozzle
5,temperature.motor,geometry.motor
5,material.fan,geometry.fan
5,geometry.heater,geometry.fan
5,temperature.motor,rot.speed.fan
5,material.body,power.fan
5,material.fan,geometry.nozzle
5,material.body,material.nozzle
6,material.heater,geometry.motor
6,material.body,geometry.body
7,material.motor,geometry.motor
7,power.fan,geometry.fan
7,material.motor,geometry.heater
7,material.body,geometry.heater
7,material.motor,power.heater
7,geometry.fan,geometry.nozzle
7,geometry.body,geometry.nozzle
7,temperature.nozzle,material.nozzle
8,material.body,temperature.motor
8,material.motor,rot.speed.fan
8,material.fan,geometry.heater
8,power.heater,geometry.heater
8,temperature.nozzle,temperature.heater
9,geometry.heater,temperature.motor
9,temperature.nozzle,material.heater
9,material.fan,material.nozzle
9,material.nozzle,geometry.body
10,material.motor,temperature.motor
10,material.body,material.heater
10,geometry.nozzle,temperature.heater
11,material.body,temperature.nozzle
12,temperature.nozzle,geometry.motor
12,power.motor,power.motor
12,geometry.body,geometry.body
