Tick,Attribute.Component,Origin
0,power.fan,power.fan
1,rot.speed.fan,rot.speed.fan
1,material.fan,material.fan
1,temperature.heater,temperature.heater
1,material.body,material.body
2,power.heater,power.fan
2,geometry.nozzle,power.fan
2,material.body,power.fan
2,temperature.motor,temperature.heater
3,material.nozzle,rot.speed.fan
3,temperature.nozzle,rot.speed.fan
3,geometry.motor,power.fan
3,material.nozzle,power.heater
3,temperature.nozzle,temperature.heater
3,geometry.body,temperature.heater
3,material.nozzle,material.body
4,geometry.nozzle,temperature.motor
4,geometry.heater,material.fan
4,geometry.heater,power.fan
4,temperature.heater,power.fan
4,geometry.heater,material.body
4,temperature.nozzle,material.body
5,geometry.motor,temperature.motor
5,material.body,material.fan
5,geometry.motor,power.heater
5,geometry.heater,power.heater
6,material.motor,temperature.motor
6,rot.speed.fan,temperature.motor
6,geometry.heater,temperature.motor
6,geometry.fan,material.fan
6,material.nozzle,material.fan
6,material.heater,material.heater
6,temperature.nozzle,geometry.nozzle
6,material.body,geometry.nozzle
7,geometry.fan,geometry.motor
7,geometry.heater,material.motor
7,material.motor,power.heater
8,geometry.nozzle,material.fan
8,geometry.fan,power.fan
8,geometry.fan,power.heater
8,geometry.body,material.nozzle
9,temperature.nozzle,material.heater
9,temperature.motor,material.body
10,material.motor,geometry.motor
10,material.body,material.heater
11,geometry.heater,geometry.fan
11,material.motor,rot.speed.fan
11,geometry.motor,material.heater
11,material.heater,material.heater
11,material.body,temperature.heater
11,temperature.nozzle,material.nozzle
11,material.body,geometry.body
12,power.motor,power.motor
