Tick,Attribute.Component,Origin
0,material.motor,material.motor
0,material.heater,material.heater
0,temperature.heater,temperature.heater
1,temperature.motor,temperature.motor
1,geometry.fan,geometry.fan
1,material.fan,material.fan
1,power.fan,power.fan
1,power.heater,power.heater
1,temperature.motor,temperature.heater
1,temperature.nozzle,temperature.heater
2,geometry.motor,geometry.motor
2,rot.speed.fan,rot.speed.fan
2,material.body,power.fan
2,material.heater,material.heater
2,material.nozzle,power.heater
2,geometry.body,temperature.heater
3,geometry.nozzle,temperature.motor
3,power.heater,power.fan
3,power.fan,temperature.heater
3,material.body,temperature.heater
3,rot.speed.fan,temperature.nozzle
3,geometry.nozzle,temperature.nozzle
4,geometry.fan,geometry.motor
4,temperature.motor,material.motor
4,geometry.heater,material.fan
4,geometry.nozzle,temperature.heater
4,material.nozzle,material.body
5,temperature.motor,geometry.motor
5,geometry.motor,material.motor
5,rot.speed.fan,material.motor
5,material.body,material.motor
5,geometry.motor,power.fan
5,geometry.nozzle,power.fan
6,geometry.fan,material.fan
6,geometry.nozzle,material.fan
6,power.heater,geometry.heater
6,material.body,material.heater
6,rot.speed.fan,material.nozzle
6,geometry.body,material.nozzle
6,material.nozzle,temperature.nozzle
7,geometry.heater,material.motor
7,material.heater,temperature.nozzle
8,geometry.motor,material.fan
8,geometry.nozzle,material.body
9,geometry.heater,temperature.motor
9,material.body,material.fan
9,geometry.fan,power.fan
9,geometry.heater,power.fan
9,geometry.motor,power.heater
9,material.body,geometry.body
10,rot.speed.fan,temperature.motor
11,material.body,geometry.heater
11,material.body,temperature.nozzle
12,power.motor,power.motor
