Tick,Attribute.Component,Origin
1,temperature.motor,temperature.motor
1,material.fan,material.fan
1,material.heater,material.heater
1,temperature.heater,temperature.heater
2,temperature.heater,temperature.motor
2,geometry.fan,geometry.fan
2,rot.speed.fan,rot.speed.fan
3,geometry.nozzle,temperature.motor
3,power.fan,power.fan
3,material.heater,material.heater
4,material.body,temperature.motor
4,geometry.motor,geometry.fan
4,power.heater,geometry.fan
4,geometry.body,temperature.heater
5,geometry.motor,temperature.motor
5,material.motor,temperature.motor
5,geometry.heater,temperature.motor
5,material.nozzle,rot.speed.fan
5,temperature.nozzle,rot.speed.fan
5,geometry.nozzle,power.fan
5,material.body,power.fan
5,material.nozzle,power.heater
6,geometry.heater,material.motor
6,rot.speed.fan,temperature.motor
6,geometry.fan,material.fan
6,geometry.heater,material.fan
6,temperature.heater,power.fan
6,temperature.nozzle,material.heater
6,power.fan,power.heater
6,geometry.heater,power.heater
7,geometry.nozzle,material.fan
7,material.body,material.heater
7,geometry.body,material.nozzle
7,material.body,material.nozzle
8,geometry.motor,power.fan
8,geometry.nozzle,temperature.nozzle
9,power.motor,power.motor
9,geometry.heater,geometry.fan
9,geometry.motor,material.fan
9,geometry.motor,material.heater
9,temperature.nozzle,material.nozzle
9,geometry.heater,material.body
9,geometry.nozzle,material.body
