Tick,Attribute.Component,Origin
0,geometry.fan,geometry.fan
0,material.body,material.body
1,material.heater,material.heater
1,power.fan,material.body
1,material.nozzle,material.body
2,geometry.motor,geometry.fan
2,power.heater,material.nozzle
2,geometry.heater,material.body
2,temperature.heater,material.body
2,geometry.nozzle,material.body
3,power.heater,power.fan
3,geometry.nozzle,power.fan
3,material.motor,geometry.heater
3,temperature.motor,temperature.heater
3,rot.speed.fan,material.nozzle
3,temperature.motor,material.body
3,geometry.body,material.body
4,geometry.heater,geometry.fan
4,geometry.body,temperature.heater
4,geometry.body,material.nozzle
4,material.heater,material.body
4,temperature.nozzle,material.body
5,power.fan,geometry.motor
5,geometry.nozzle,temperature.motor
5,material.fan,geometry.fan
5,geometry.nozzle,geometry.fan
5,temperature.nozzle,rot.speed.fan
5,power.fan,temperature.heater
5,material.motor,material.body
6,temperature.motor,geometry.motor
6,material.heater,geometry.motor
6,power.heater,geometry.motor
6,power.fan,geometry.fan
6,power.heater,geometry.heater
6,material.fan,material.nozzle
6,temperature.nozzle,material.nozzle
7,material.motor,geometry.motor
7,material.fan,geometry.motor
7,temperature.nozzle,geometry.nozzle
7,rot.speed.fan,material.body
8,temperature.motor,geometry.heater
9,power.motor,geometry.heater
9,power.fan,geometry.heater
9,geometry.nozzle,geometry.body
9,geometry.body,geometry.body
