Tick,Attribute.Component,Origin
0,temperature.motor,temperature.motor
0,power.fan,power.fan
0,material.heater,material.heater
1,geometry.motor,geometry.motor
1,power.motor,power.motor
1,temperature.heater,temperature.motor
2,geometry.nozzle,temperature.motor
2,geometry.nozzle,power.fan
2,material.body,power.fan
2,material.body,temperature.heater
2,geometry.body,geometry.body
3,geometry.fan,geometry.motor
3,power.fan,geometry.motor
3,material.body,temperature.motor
3,temperature.nozzle,material.heater
3,temperature.nozzle,temperature.heater
4,temperature.motor,geometry.motor
4,rot.speed.fan,rot.speed.fan
4,material.body,material.heater
4,power.fan,temperature.heater
4,geometry.body,temperature.heater
4,material.body,geometry.nozzle
5,geometry.motor,material.heater
5,rot.speed.fan,temperature.nozzle
5,material.nozzle,material.body
6,geometry.heater,power.motor
6,geometry.heater,geometry.fan
6,power.heater,power.heater
6,temperature.nozzle,geometry.nozzle
6,power.heater,material.nozzle
6,geometry.heater,material.body
7,material.nozzle,rot.speed.fan
7,material.fan,material.fan
7,power.heater,power.fan
7,material.heater,material.heater
7,geometry.fan,geometry.nozzle
7,geometry.body,geometry.nozzle
7,geometry.body,material.body
8,material.motor,temperature.motor
8,rot.speed.fan,temperature.motor
8,geometry.heater,temperature.motor
8,geometry.heater,power.fan
8,material.body,temperature.nozzle
