Tick,Attribute.Component,Origin
0,temperature.motor,temperature.motor
0,power.fan,power.fan
0,power.heater,power.heater
0,temperature.heater,temperature.heater
0,geometry.nozzle,geometry.nozzle
1,geometry.motor,geometry.motor
1,temperature.heater,temperature.motor
1,material.fan,material.fan
1,material.body,power.fan
1,material.heater,material.heater
2,geometry.nozzle,temperature.motor
2,rot.speed.fan,rot.speed.fan
2,geometry.motor,power.fan
2,material.nozzle,power.heater
2,material.body,temperature.heater
3,power.heater,power.fan
3,temperature.heater,power.fan
4,geometry.fan,geometry.motor
4,geometry.motor,temperature.motor
4,material.motor,temperature.motor
4,rot.speed.fan,temperature.motor
4,geometry.heater,temperature.motor
4,material.body,temperature.motor
4,geometry.heater,material.fan
4,temperature.nozzle,material.heater
4,power.fan,geometry.nozzle
4,temperature.nozzle,geometry.nozzle
4,material.body,geometry.nozzle
5,geometry.motor,material.heater
5,material.heater,material.heater
5,geometry.body,temperature.heater
5,rot.speed.fan,material.nozzle
5,material.body,material.nozzle
6,geometry.fan,material.fan
6,material.motor,geometry.heater
6,material.fan,material.nozzle
6,temperature.nozzle,material.nozzle
7,temperature.nozzle,rot.speed.fan
7,geometry.motor,power.heater
7,geometry.nozzle,temperature.heater
7,geometry.heater,material.body
8,power.heater,material.motor
8,temperature.nozzle,temperature.heater
8,material.fan,material.body
9,geometry.heater,geometry.fan
9,power.heater,geometry.fan
9,material.body,material.heater
9,material.fan,geometry.nozzle
9,material.body,geometry.body
10,material.motor,rot.speed.fan
10,geometry.heater,power.fan
10,material.body,temperature.nozzle
10,geometry.nozzle,geometry.body
10,geometry.body,geometry.body
12,material.motor,geometry.motor
12,power.heater,geometry.heater
13,material.fan,geometry.motor
13,power.motor,power.motor
13,geometry.nozzle,geometry.fan
