Tick,Attribute.Component,Origin,Failed Behaviour
0.0,material.motor,material.motor,
0.0,material.fan,material.fan,
0.0,material.body,material.body,
1.0,geometry.heater,material.motor,
1.0,temperature.heater,material.body,
1.0,material.nozzle,material.body,
2.0,power.fan,power.fan,
2.0,material.heater,material.heater,
2.0,power.heater,material.nozzle,
2.0,geometry.heater,material.body,
2.0,geometry.nozzle,material.body,
2.0,temperature.nozzle,material.body,
3.0,material.body,power.fan,
3.0,temperature.motor,temperature.heater,
3.0,rot.speed.fan,material.nozzle,
3.0,geometry.body,material.nozzle,
4.0,temperature.motor,material.motor,
4.0,material.nozzle,material.fan,
4.0,geometry.motor,power.fan,
4.0,geometry.nozzle,power.fan,
4.0,power.heater,geometry.heater,
4.0,power.fan,temperature.heater,
4.0,geometry.body,temperature.heater,
4.0,geometry.nozzle,temperature.nozzle,
5.0,geometry.motor,material.motor,
5.0,material.body,material.motor,
5.0,geometry.fan,material.fan,
5.0,geometry.fan,geometry.heater,
5.0,material.fan,geometry.heater,
5.0,geometry.nozzle,temperature.heater,
5.0,material.heater,temperature.nozzle,
6.0,power.heater,material.motor,
6.0,temperature.nozzle,rot.speed.fan,
6.0,power.motor,geometry.heater,
6.0,temperature.motor,geometry.heater,
6.0,power.fan,geometry.heater,
,,,"`Movement failed cause conditions where achivied: ['material', 'power', 'geometry'] FAILED"
