Tick,Attribute.Component,Origin,Failed Behaviour
0.0,material.fan,material.fan,
0.0,power.heater,power.heater,
0.0,temperature.heater,temperature.heater,
1.0,material.motor,material.motor,
1.0,geometry.fan,geometry.fan,
1.0,material.nozzle,power.heater,
1.0,temperature.motor,temperature.heater,
1.0,material.body,material.body,
2.0,geometry.motor,geometry.motor,
2.0,material.heater,material.heater,
2.0,geometry.heater,power.heater,
2.0,temperature.nozzle,temperature.heater,
2.0,geometry.body,temperature.heater,
2.0,material.nozzle,material.body,
3.0,geometry.heater,material.motor,
3.0,geometry.nozzle,temperature.motor,
3.0,material.motor,power.heater,
3.0,geometry.fan,power.heater,
3.0,power.fan,temperature.heater,
3.0,geometry.nozzle,material.body,
4.0,geometry.fan,geometry.motor,
4.0,geometry.motor,temperature.motor,
4.0,material.body,temperature.motor,
4.0,geometry.heater,material.fan,
4.0,power.fan,power.heater,
4.0,rot.speed.fan,material.nozzle,
4.0,rot.speed.fan,temperature.nozzle,
4.0,geometry.nozzle,temperature.nozzle,
4.0,material.nozzle,geometry.body,
5.0,material.motor,temperature.motor,
5.0,geometry.heater,temperature.motor,
5.0,geometry.fan,material.fan,
5.0,material.body,power.fan,
5.0,material.heater,material.heater,
5.0,material.body,geometry.body,
6.0,power.fan,geometry.motor,
6.0,power.fan,geometry.nozzle,
6.0,material.heater,temperature.nozzle,
7.0,power.motor,power.motor,
7.0,geometry.motor,material.fan,
7.0,material.body,geometry.heater,
,,,"`Movement failed cause conditions where achivied: ['material', 'power', 'geometry'] FAILED"
