Tick,Attribute.Component,Origin,Failed Behaviour
0.0,temperature.motor,temperature.motor,
0.0,rot.speed.fan,rot.speed.fan,
0.0,power.fan,power.fan,
0.0,material.heater,material.heater,
0.0,geometry.body,geometry.body,
1.0,temperature.heater,temperature.motor,
1.0,geometry.fan,geometry.fan,
1.0,material.body,power.fan,
2.0,geometry.nozzle,temperature.motor,
2.0,material.nozzle,rot.speed.fan,
2.0,geometry.motor,power.fan,
2.0,geometry.nozzle,power.fan,
2.0,temperature.heater,geometry.body,
3.0,material.body,temperature.motor,
3.0,temperature.heater,power.fan,
3.0,material.heater,material.heater,
3.0,material.body,material.nozzle,
4.0,material.motor,temperature.motor,
4.0,rot.speed.fan,temperature.motor,
4.0,geometry.heater,temperature.motor,
4.0,geometry.motor,geometry.fan,
4.0,power.heater,geometry.fan,
4.0,material.fan,material.fan,
4.0,geometry.heater,power.fan,
4.0,temperature.nozzle,geometry.nozzle,
4.0,material.body,geometry.nozzle,
4.0,power.heater,material.nozzle,
4.0,geometry.body,material.nozzle,
5.0,geometry.heater,material.motor,
5.0,geometry.motor,temperature.motor,
5.0,power.heater,power.fan,
5.0,temperature.nozzle,temperature.heater,
5.0,material.fan,geometry.nozzle,
6.0,material.fan,geometry.fan,
6.0,geometry.heater,geometry.fan,
6.0,temperature.nozzle,rot.speed.fan,
6.0,temperature.nozzle,material.heater,
6.0,material.body,temperature.heater,
7.0,power.fan,geometry.fan,
7.0,material.body,material.heater,
7.0,geometry.heater,power.heater,
7.0,material.body,geometry.body,
8.0,geometry.nozzle,temperature.heater,
8.0,temperature.nozzle,material.nozzle,
9.0,geometry.motor,material.motor,
9.0,rot.speed.fan,material.motor,
9.0,material.body,material.motor,
9.0,material.body,geometry.heater,
9.0,geometry.motor,material.heater,
9.0,geometry.nozzle,geometry.body,
10.0,power.motor,power.motor,
10.0,geometry.heater,material.fan,
,,,"`Movement failed cause conditions where achivied: ['material', 'power', 'geometry'] FAILED"
