Tick,Attribute.Component,Origin,Failed Behaviour
0.0,geometry.fan,geometry.fan,
0.0,geometry.nozzle,geometry.nozzle,
0.0,geometry.body,geometry.body,
2.0,geometry.motor,geometry.motor,
2.0,power.motor,power.motor,
2.0,material.fan,material.fan,
2.0,material.heater,material.heater,
2.0,power.heater,power.heater,
2.0,temperature.motor,geometry.nozzle,
2.0,temperature.nozzle,geometry.nozzle,
2.0,material.body,geometry.nozzle,
2.0,material.nozzle,geometry.body,
3.0,temperature.heater,temperature.motor,
3.0,material.nozzle,power.heater,
3.0,temperature.heater,geometry.body,
3.0,material.body,geometry.body,
4.0,power.fan,geometry.motor,
4.0,temperature.nozzle,temperature.heater,
4.0,material.body,temperature.heater,
4.0,power.fan,geometry.nozzle,
4.0,material.body,material.nozzle,
5.0,geometry.motor,temperature.motor,
5.0,geometry.motor,geometry.fan,
5.0,material.fan,geometry.fan,
5.0,power.fan,geometry.fan,
5.0,temperature.nozzle,material.heater,
5.0,geometry.motor,power.heater,
5.0,geometry.nozzle,geometry.body,
5.0,geometry.body,geometry.body,
6.0,geometry.heater,power.motor,
6.0,material.motor,temperature.motor,
6.0,rot.speed.fan,temperature.motor,
6.0,geometry.heater,temperature.motor,
6.0,material.body,temperature.motor,
6.0,geometry.heater,geometry.fan,
6.0,material.body,power.fan,
6.0,material.body,material.heater,
6.0,rot.speed.fan,material.nozzle,
,,,"`Movement failed cause conditions where achivied: ['material', 'power', 'geometry'] FAILED"
