Tick,Attribute.Component,Origin,Failed Behaviour
0.0,material.motor,material.motor,
0.0,power.motor,power.motor,
1.0,material.fan,material.fan,
1.0,power.heater,power.heater,
1.0,material.body,material.body,
2.0,geometry.heater,material.motor,
2.0,power.heater,material.motor,
2.0,power.fan,material.body,
2.0,material.nozzle,material.body,
3.0,power.heater,material.nozzle,
4.0,geometry.motor,geometry.motor,
4.0,temperature.motor,material.motor,
4.0,geometry.heater,power.motor,
4.0,geometry.heater,material.fan,
4.0,power.heater,power.fan,
4.0,geometry.nozzle,power.fan,
4.0,material.heater,material.heater,
4.0,rot.speed.fan,material.nozzle,
4.0,geometry.body,material.nozzle,
4.0,temperature.motor,material.body,
4.0,geometry.heater,material.body,
4.0,geometry.nozzle,material.body,
4.0,temperature.nozzle,material.body,
4.0,geometry.body,material.body,
,,,"`Movement failed cause conditions where achivied: ['material', 'power', 'geometry'] FAILED"
