Tick,Attribute.Component,Origin,Failed Behaviour
0.0,power.motor,power.motor,
1.0,rot.speed.fan,rot.speed.fan,
1.0,power.heater,power.heater,
2.0,geometry.fan,geometry.fan,
2.0,geometry.nozzle,geometry.nozzle,
3.0,material.nozzle,rot.speed.fan,
3.0,material.fan,material.fan,
3.0,material.nozzle,power.heater,
3.0,temperature.heater,temperature.heater,
4.0,power.heater,geometry.fan,
4.0,temperature.nozzle,rot.speed.fan,
4.0,material.heater,material.heater,
4.0,temperature.motor,geometry.nozzle,
4.0,power.fan,geometry.nozzle,
4.0,material.body,geometry.nozzle,
4.0,material.body,material.nozzle,
5.0,geometry.motor,power.motor,
5.0,temperature.motor,rot.speed.fan,
5.0,material.body,power.fan,
5.0,geometry.body,temperature.heater,
6.0,geometry.heater,power.motor,
6.0,temperature.heater,temperature.motor,
6.0,geometry.heater,material.fan,
6.0,geometry.motor,power.fan,
6.0,power.heater,power.fan,
6.0,temperature.heater,geometry.nozzle,
6.0,material.fan,material.nozzle,
6.0,temperature.heater,temperature.nozzle,
6.0,material.body,temperature.nozzle,
7.0,material.fan,geometry.fan,
7.0,geometry.nozzle,geometry.fan,
7.0,material.motor,rot.speed.fan,
7.0,temperature.heater,power.fan,
7.0,material.motor,geometry.heater,
7.0,material.heater,material.heater,
7.0,temperature.nozzle,material.nozzle,
,,,"`Movement failed cause conditions where achivied: ['material', 'power', 'geometry'] FAILED"
