Tick,Attribute.Component,Origin,Failed Behaviour
0.0,power.motor,power.motor,
0.0,temperature.motor,temperature.motor,
0.0,geometry.fan,geometry.fan,
0.0,material.fan,material.fan,
1.0,temperature.heater,temperature.motor,
1.0,rot.speed.fan,rot.speed.fan,
1.0,power.fan,power.fan,
1.0,material.body,material.body,
2.0,geometry.nozzle,temperature.motor,
2.0,power.fan,material.body,
2.0,temperature.heater,material.body,
2.0,material.nozzle,material.body,
3.0,geometry.motor,temperature.motor,
3.0,material.body,temperature.motor,
3.0,geometry.heater,geometry.fan,
3.0,material.nozzle,rot.speed.fan,
3.0,temperature.nozzle,rot.speed.fan,
3.0,geometry.heater,material.fan,
4.0,geometry.heater,power.motor,
4.0,material.motor,temperature.motor,
4.0,geometry.heater,temperature.motor,
4.0,geometry.motor,geometry.fan,
4.0,power.heater,geometry.fan,
4.0,power.heater,power.fan,
4.0,geometry.nozzle,power.fan,
4.0,temperature.nozzle,temperature.heater,
4.0,geometry.body,temperature.heater,
,,,"`Movement failed cause conditions where achivied: ['material', 'power', 'geometry'] FAILED"
