Tick,Attribute.Component,Origin,Failed Behaviour
0.0,geometry.motor,geometry.motor,
0.0,power.motor,power.motor,
0.0,rot.speed.fan,rot.speed.fan,
0.0,power.fan,power.fan,
0.0,material.body,material.body,
1.0,material.body,power.fan,
1.0,temperature.heater,temperature.heater,
2.0,geometry.fan,geometry.motor,
2.0,material.nozzle,rot.speed.fan,
2.0,geometry.nozzle,power.fan,
3.0,geometry.motor,power.fan,
3.0,power.heater,power.fan,
3.0,temperature.heater,power.fan,
3.0,power.heater,material.nozzle,
3.0,material.body,material.nozzle,
4.0,temperature.motor,temperature.heater,
4.0,material.body,temperature.heater,
4.0,temperature.motor,geometry.nozzle,
4.0,material.fan,geometry.nozzle,
4.0,material.body,geometry.nozzle,
5.0,geometry.heater,power.motor,
5.0,material.motor,rot.speed.fan,
5.0,temperature.motor,rot.speed.fan,
5.0,temperature.nozzle,rot.speed.fan,
5.0,geometry.heater,power.fan,
5.0,geometry.fan,power.heater,
5.0,geometry.heater,power.heater,
5.0,geometry.body,temperature.heater,
5.0,temperature.nozzle,geometry.nozzle,
,,,"`Movement failed cause conditions where achivied: ['material', 'power', 'geometry'] FAILED"
