Tick,Attribute.Component,Origin,Failed Behaviour
0.0,power.motor,power.motor,
0.0,temperature.motor,temperature.motor,
1.0,power.fan,power.fan,
2.0,temperature.heater,temperature.motor,
2.0,material.fan,material.fan,
2.0,material.body,power.fan,
2.0,material.heater,material.heater,
3.0,material.motor,material.motor,
3.0,geometry.nozzle,temperature.motor,
3.0,geometry.nozzle,power.fan,
4.0,geometry.heater,material.motor,
4.0,geometry.heater,power.motor,
4.0,geometry.motor,temperature.motor,
4.0,material.motor,temperature.motor,
4.0,rot.speed.fan,temperature.motor,
4.0,geometry.heater,temperature.motor,
4.0,material.body,temperature.motor,
4.0,geometry.fan,geometry.fan,
4.0,geometry.motor,power.fan,
4.0,power.heater,power.fan,
4.0,geometry.body,temperature.heater,
,,,"`Movement failed cause conditions where achivied: ['material', 'power', 'geometry'] FAILED"
