Tick,Attribute.Component,Origin,Failed Behaviour
0.0,geometry.motor,geometry.motor,
0.0,material.motor,material.motor,
0.0,temperature.motor,temperature.motor,
0.0,material.fan,material.fan,
1.0,geometry.fan,geometry.fan,
1.0,rot.speed.fan,rot.speed.fan,
1.0,power.fan,power.fan,
2.0,temperature.heater,temperature.motor,
2.0,geometry.nozzle,temperature.motor,
3.0,temperature.motor,geometry.motor,
3.0,power.heater,geometry.motor,
3.0,geometry.heater,material.motor,
3.0,geometry.motor,geometry.fan,
3.0,material.nozzle,rot.speed.fan,
3.0,temperature.nozzle,rot.speed.fan,
3.0,geometry.nozzle,material.fan,
3.0,geometry.nozzle,power.fan,
3.0,temperature.nozzle,temperature.heater,
3.0,material.body,temperature.heater,
4.0,temperature.motor,material.motor,
4.0,power.heater,power.fan,
4.0,temperature.heater,power.fan,
4.0,material.heater,material.heater,
4.0,material.body,material.nozzle,
5.0,power.fan,geometry.motor,
5.0,geometry.motor,material.motor,
5.0,rot.speed.fan,material.motor,
5.0,material.body,material.motor,
5.0,geometry.fan,material.fan,
5.0,material.nozzle,material.fan,
5.0,material.body,geometry.heater,
5.0,material.nozzle,power.heater,
5.0,temperature.nozzle,geometry.nozzle,
5.0,material.body,geometry.nozzle,
6.0,material.body,power.fan,
6.0,material.heater,material.heater,
7.0,temperature.motor,geometry.heater,
7.0,power.fan,geometry.heater,
7.0,geometry.fan,power.heater,
7.0,geometry.body,material.nozzle,
7.0,material.body,temperature.nozzle,
8.0,geometry.motor,material.fan,
8.0,geometry.heater,material.fan,
8.0,material.body,material.fan,
8.0,geometry.heater,power.heater,
8.0,geometry.body,temperature.heater,
8.0,geometry.body,geometry.nozzle,
8.0,material.heater,temperature.nozzle,
9.0,power.motor,power.motor,
9.0,temperature.motor,rot.speed.fan,
9.0,geometry.fan,geometry.nozzle,
9.0,temperature.nozzle,material.nozzle,
,,,"`Movement failed cause conditions where achivied: ['material', 'power', 'geometry'] FAILED"
