Tick,Attribute.Component,Origin,Failed Behaviour
0.0,power.fan,power.fan,
0.0,material.body,material.body,
1.0,power.motor,power.motor,
1.0,material.fan,material.fan,
1.0,material.nozzle,material.body,
2.0,geometry.fan,geometry.fan,
2.0,material.body,power.fan,
2.0,power.heater,material.nozzle,
3.0,rot.speed.fan,rot.speed.fan,
3.0,temperature.heater,power.fan,
3.0,geometry.nozzle,power.fan,
3.0,geometry.body,geometry.body,
4.0,temperature.motor,temperature.motor,
4.0,geometry.motor,geometry.fan,
4.0,geometry.heater,material.fan,
4.0,geometry.heater,power.fan,
4.0,power.heater,power.fan,
4.0,temperature.motor,temperature.heater,
4.0,temperature.nozzle,temperature.heater,
4.0,material.body,temperature.heater,
4.0,rot.speed.fan,material.nozzle,
4.0,geometry.body,material.nozzle,
5.0,geometry.heater,geometry.fan,
5.0,geometry.motor,power.fan,
5.0,geometry.body,temperature.heater,
5.0,temperature.motor,geometry.nozzle,
5.0,temperature.nozzle,material.nozzle,
6.0,temperature.nozzle,rot.speed.fan,
6.0,geometry.fan,material.fan,
6.0,material.nozzle,material.fan,
6.0,geometry.fan,power.fan,
6.0,material.motor,geometry.heater,
6.0,geometry.fan,power.heater,
6.0,material.body,geometry.nozzle,
,,,"`Movement failed cause conditions where achivied: ['material', 'power', 'geometry'] FAILED"
