Tick,Attribute.Component,Origin,Failed Behaviour
0.0,geometry.motor,geometry.motor,
0.0,geometry.fan,geometry.fan,
0.0,material.heater,material.heater,
0.0,temperature.heater,temperature.heater,
1.0,power.fan,power.fan,
1.0,temperature.motor,temperature.heater,
2.0,material.heater,material.heater,
2.0,geometry.body,temperature.heater,
2.0,material.body,material.body,
3.0,geometry.fan,geometry.motor,
3.0,geometry.nozzle,temperature.motor,
3.0,material.body,power.fan,
3.0,temperature.nozzle,temperature.heater,
3.0,material.body,temperature.heater,
4.0,temperature.motor,geometry.motor,
4.0,power.fan,geometry.motor,
4.0,material.heater,geometry.motor,
4.0,power.motor,power.motor,
4.0,power.fan,temperature.heater,
5.0,material.motor,geometry.motor,
5.0,temperature.nozzle,geometry.motor,
5.0,power.fan,geometry.nozzle,
5.0,material.body,geometry.nozzle,
5.0,material.body,geometry.body,
,,,"`Movement failed cause conditions where achivied: ['material', 'power', 'geometry'] FAILED"
