Tick,Attribute.Component,Origin,Failed Behaviour
0.0,power.fan,power.fan,
0.0,material.heater,material.heater,
0.0,power.heater,power.heater,
1.0,geometry.motor,geometry.motor,
1.0,power.motor,power.motor,
1.0,material.nozzle,power.heater,
1.0,temperature.heater,temperature.heater,
2.0,power.heater,power.fan,
2.0,geometry.nozzle,power.fan,
3.0,temperature.motor,temperature.motor,
3.0,temperature.heater,power.fan,
3.0,material.body,power.fan,
3.0,temperature.nozzle,material.heater,
3.0,material.body,material.nozzle,
4.0,temperature.motor,geometry.motor,
4.0,geometry.fan,geometry.motor,
4.0,geometry.motor,power.fan,
4.0,geometry.motor,material.heater,
4.0,material.body,material.heater,
4.0,temperature.nozzle,geometry.nozzle,
4.0,material.body,geometry.nozzle,
4.0,rot.speed.fan,material.nozzle,
5.0,material.fan,material.fan,
5.0,geometry.motor,power.heater,
5.0,geometry.heater,power.heater,
5.0,temperature.motor,temperature.heater,
5.0,geometry.body,temperature.heater,
5.0,temperature.motor,geometry.nozzle,
5.0,geometry.body,material.nozzle,
6.0,geometry.heater,power.fan,
6.0,temperature.nozzle,material.nozzle,
6.0,geometry.heater,material.body,
7.0,geometry.heater,power.motor,
7.0,geometry.heater,geometry.fan,
7.0,geometry.fan,power.fan,
7.0,geometry.fan,geometry.nozzle,
7.0,geometry.body,geometry.nozzle,
7.0,temperature.nozzle,material.body,
8.0,temperature.motor,rot.speed.fan,
8.0,temperature.nozzle,rot.speed.fan,
8.0,geometry.heater,material.fan,
8.0,material.heater,material.heater,
8.0,temperature.motor,material.body,
9.0,material.motor,geometry.heater,
9.0,material.motor,material.body,
9.0,temperature.heater,material.body,
9.0,geometry.body,material.body,
,,,"`Movement failed cause conditions where achivied: ['material', 'power', 'geometry'] FAILED"
