Tick,Attribute.Component,Origin,Failed Behaviour
0.0,temperature.heater,temperature.heater,
0.0,geometry.nozzle,geometry.nozzle,
1.0,material.motor,material.motor,
1.0,temperature.motor,temperature.motor,
1.0,power.fan,power.fan,
1.0,power.heater,power.heater,
1.0,temperature.motor,temperature.heater,
1.0,material.body,temperature.heater,
1.0,geometry.body,geometry.body,
2.0,geometry.motor,geometry.motor,
2.0,geometry.fan,geometry.fan,
2.0,material.body,power.fan,
2.0,material.nozzle,power.heater,
2.0,temperature.motor,geometry.nozzle,
2.0,power.fan,geometry.nozzle,
2.0,material.body,geometry.nozzle,
3.0,geometry.heater,material.motor,
3.0,power.heater,material.motor,
3.0,power.fan,temperature.heater,
3.0,temperature.nozzle,geometry.nozzle,
3.0,material.body,material.nozzle,
3.0,temperature.heater,geometry.body,
3.0,material.nozzle,geometry.body,
4.0,geometry.fan,geometry.motor,
4.0,material.body,geometry.body,
5.0,power.fan,geometry.motor,
5.0,power.heater,geometry.motor,
5.0,temperature.motor,material.motor,
5.0,material.body,geometry.heater,
5.0,rot.speed.fan,material.nozzle,
5.0,rot.speed.fan,temperature.nozzle,
5.0,material.body,temperature.nozzle,
6.0,temperature.motor,geometry.motor,
6.0,material.heater,geometry.motor,
6.0,geometry.motor,material.motor,
6.0,material.body,material.motor,
6.0,power.heater,geometry.fan,
6.0,power.heater,geometry.heater,
6.0,material.heater,temperature.nozzle,
6.0,geometry.nozzle,geometry.body,
7.0,power.motor,power.motor,
7.0,power.motor,geometry.heater,
7.0,temperature.motor,geometry.heater,
7.0,power.fan,geometry.heater,
7.0,temperature.nozzle,material.nozzle,
,,,"`Movement failed cause conditions where achivied: ['material', 'power', 'geometry'] FAILED"
