Tick,Attribute.Component,Origin,Failed Behaviour
0.0,geometry.motor,geometry.motor,
0.0,power.motor,power.motor,
0.0,material.fan,material.fan,
1.0,geometry.fan,geometry.fan,
1.0,material.heater,material.heater,
2.0,geometry.fan,geometry.motor,
2.0,power.fan,geometry.motor,
3.0,geometry.heater,material.fan,
3.0,geometry.nozzle,geometry.nozzle,
4.0,temperature.nozzle,geometry.motor,
4.0,geometry.heater,power.motor,
4.0,power.heater,power.fan,
4.0,temperature.nozzle,material.heater,
5.0,material.motor,geometry.motor,
5.0,geometry.heater,geometry.fan,
5.0,geometry.motor,material.fan,
5.0,geometry.fan,material.fan,
5.0,temperature.heater,power.fan,
5.0,geometry.nozzle,power.fan,
5.0,geometry.motor,material.heater,
5.0,material.body,material.heater,
,,,"`Movement failed cause conditions where achivied: ['material', 'power', 'geometry'] FAILED"
