Tick,Attribute.Component,Origin,Failed Behaviour
0.0,temperature.motor,temperature.motor,
0.0,geometry.fan,geometry.fan,
0.0,power.heater,power.heater,
0.0,temperature.heater,temperature.heater,
1.0,material.nozzle,power.heater,
1.0,temperature.motor,temperature.heater,
2.0,geometry.motor,geometry.fan,
2.0,power.heater,geometry.fan,
2.0,power.fan,power.fan,
2.0,material.heater,material.heater,
2.0,geometry.body,temperature.heater,
3.0,power.motor,power.motor,
3.0,geometry.nozzle,temperature.motor,
3.0,geometry.body,material.nozzle,
4.0,power.fan,geometry.motor,
4.0,geometry.motor,temperature.motor,
4.0,material.heater,material.heater,
4.0,power.fan,temperature.heater,
4.0,rot.speed.fan,material.nozzle,
4.0,material.body,material.nozzle,
5.0,material.motor,temperature.motor,
5.0,rot.speed.fan,temperature.motor,
5.0,geometry.heater,temperature.motor,
5.0,material.fan,geometry.fan,
5.0,material.body,power.fan,
5.0,geometry.motor,power.heater,
5.0,material.body,temperature.heater,
5.0,power.fan,geometry.nozzle,
5.0,temperature.nozzle,geometry.nozzle,
5.0,material.body,geometry.nozzle,
,,,"`Movement failed cause conditions where achivied: ['material', 'power', 'geometry'] FAILED"
