Tick,Attribute.Component,Origin,Failed Behaviour
0.0,material.heater,material.heater,
1.0,geometry.motor,geometry.motor,
1.0,power.motor,power.motor,
1.0,temperature.motor,temperature.motor,
2.0,rot.speed.fan,rot.speed.fan,
3.0,geometry.fan,geometry.motor,
3.0,power.fan,geometry.motor,
3.0,temperature.heater,temperature.motor,
3.0,material.fan,material.fan,
3.0,material.heater,material.heater,
3.0,material.body,material.body,
4.0,temperature.motor,geometry.motor,
4.0,power.heater,geometry.motor,
4.0,material.nozzle,rot.speed.fan,
4.0,power.fan,material.body,
4.0,material.nozzle,material.body,
5.0,geometry.heater,power.motor,
5.0,material.nozzle,power.heater,
5.0,geometry.body,temperature.heater,
5.0,geometry.nozzle,geometry.nozzle,
5.0,geometry.heater,material.body,
5.0,geometry.nozzle,material.body,
6.0,material.motor,geometry.motor,
6.0,material.heater,geometry.motor,
6.0,geometry.nozzle,temperature.motor,
6.0,geometry.heater,geometry.fan,
6.0,power.heater,geometry.fan,
6.0,power.fan,temperature.heater,
6.0,temperature.heater,material.body,
,,,"`Movement failed cause conditions where achivied: ['material', 'power', 'geometry'] FAILED"
