Tick,Attribute.Component,Origin,Failed Behaviour
0.0,geometry.motor,geometry.motor,
0.0,geometry.fan,geometry.fan,
0.0,power.heater,power.heater,
0.0,material.body,material.body,
1.0,rot.speed.fan,rot.speed.fan,
1.0,material.fan,material.fan,
1.0,material.heater,material.heater,
1.0,material.nozzle,power.heater,
1.0,power.fan,material.body,
1.0,material.nozzle,material.body,
2.0,geometry.motor,geometry.fan,
2.0,power.heater,geometry.fan,
2.0,geometry.nozzle,geometry.nozzle,
2.0,geometry.heater,material.body,
2.0,geometry.nozzle,material.body,
2.0,temperature.nozzle,material.body,
3.0,material.motor,material.motor,
3.0,temperature.nozzle,rot.speed.fan,
3.0,geometry.motor,power.fan,
3.0,power.heater,power.fan,
3.0,geometry.nozzle,power.fan,
3.0,rot.speed.fan,material.nozzle,
3.0,geometry.body,material.nozzle,
4.0,geometry.heater,material.motor,
4.0,power.motor,power.motor,
4.0,geometry.heater,geometry.fan,
4.0,geometry.heater,material.fan,
4.0,geometry.nozzle,material.fan,
4.0,temperature.heater,power.fan,
4.0,temperature.nozzle,material.heater,
4.0,material.heater,material.body,
4.0,temperature.heater,material.body,
4.0,geometry.body,material.body,
,,,"`Movement failed cause conditions where achivied: ['material', 'power', 'geometry'] FAILED"
