Tick,Attribute.Component,Origin,Failed Behaviour
0.0,material.fan,material.fan,
0.0,geometry.body,geometry.body,
1.0,geometry.motor,geometry.motor,
1.0,power.fan,power.fan,
1.0,power.heater,power.heater,
2.0,temperature.motor,temperature.motor,
2.0,geometry.fan,geometry.fan,
2.0,temperature.heater,geometry.body,
2.0,material.body,material.body,
3.0,power.fan,geometry.motor,
3.0,temperature.heater,temperature.motor,
3.0,geometry.heater,material.fan,
3.0,material.nozzle,material.fan,
3.0,material.body,geometry.body,
4.0,temperature.motor,geometry.motor,
4.0,material.nozzle,power.heater,
4.0,material.nozzle,geometry.body,
4.0,material.nozzle,material.body,
5.0,power.heater,geometry.motor,
5.0,geometry.motor,material.fan,
5.0,geometry.fan,material.fan,
5.0,geometry.nozzle,power.fan,
5.0,material.body,geometry.heater,
5.0,material.body,temperature.heater,
5.0,geometry.nozzle,geometry.body,
6.0,material.motor,material.motor,
6.0,geometry.nozzle,temperature.motor,
6.0,rot.speed.fan,rot.speed.fan,
6.0,temperature.heater,power.fan,
6.0,material.body,power.fan,
6.0,material.motor,geometry.heater,
6.0,power.heater,geometry.heater,
6.0,material.heater,material.heater,
7.0,power.motor,power.motor,
7.0,geometry.motor,geometry.fan,
7.0,temperature.motor,geometry.heater,
7.0,geometry.fan,geometry.heater,
7.0,rot.speed.fan,material.nozzle,
7.0,geometry.body,geometry.body,
,,,"`Movement failed cause conditions where achivied: ['material', 'power', 'geometry'] FAILED"
