Tick,Attribute.Component,Origin,Failed Behaviour
0.0,geometry.fan,geometry.fan,
0.0,power.heater,power.heater,
1.0,material.heater,material.heater,
1.0,material.nozzle,power.heater,
2.0,material.motor,material.motor,
2.0,geometry.motor,geometry.fan,
2.0,material.fan,material.fan,
2.0,power.fan,power.fan,
2.0,geometry.body,geometry.body,
3.0,geometry.heater,geometry.fan,
3.0,power.heater,geometry.fan,
3.0,rot.speed.fan,material.nozzle,
3.0,material.body,material.nozzle,
4.0,power.fan,geometry.motor,
4.0,temperature.heater,temperature.heater,
4.0,geometry.body,material.nozzle,
4.0,power.fan,material.body,
5.0,material.fan,geometry.fan,
5.0,power.heater,geometry.heater,
5.0,material.body,material.heater,
5.0,temperature.motor,temperature.heater,
5.0,temperature.nozzle,material.nozzle,
6.0,temperature.motor,geometry.motor,
6.0,temperature.motor,material.motor,
6.0,geometry.heater,material.motor,
6.0,power.motor,power.motor,
6.0,power.heater,power.fan,
6.0,geometry.nozzle,power.fan,
6.0,material.heater,material.heater,
6.0,geometry.body,temperature.heater,
6.0,material.body,temperature.heater,
,,,"`Movement failed cause conditions where achivied: ['material', 'power', 'geometry'] FAILED"
