Tick,Attribute.Component,Origin,Failed Behaviour
0.0,material.body,material.body,
1.0,geometry.motor,geometry.motor,
1.0,material.motor,material.motor,
1.0,power.heater,power.heater,
1.0,material.nozzle,material.body,
2.0,geometry.heater,material.motor,
2.0,power.fan,power.fan,
2.0,material.nozzle,power.heater,
2.0,power.fan,material.body,
2.0,geometry.heater,material.body,
2.0,temperature.heater,material.body,
2.0,geometry.nozzle,material.body,
3.0,material.fan,material.body,
4.0,temperature.motor,geometry.motor,
4.0,geometry.fan,geometry.motor,
4.0,rot.speed.fan,rot.speed.fan,
4.0,power.heater,geometry.heater,
4.0,geometry.body,temperature.heater,
4.0,rot.speed.fan,material.nozzle,
4.0,temperature.motor,material.body,
4.0,material.heater,material.body,
4.0,temperature.nozzle,material.body,
4.0,geometry.body,material.body,
5.0,temperature.motor,material.motor,
5.0,geometry.fan,geometry.heater,
5.0,power.fan,temperature.heater,
5.0,temperature.motor,geometry.nozzle,
5.0,power.fan,geometry.nozzle,
5.0,temperature.nozzle,geometry.nozzle,
5.0,material.motor,material.body,
6.0,material.motor,geometry.motor,
6.0,temperature.heater,temperature.motor,
6.0,temperature.nozzle,rot.speed.fan,
6.0,temperature.motor,geometry.heater,
6.0,temperature.nozzle,material.nozzle,
7.0,material.nozzle,material.fan,
7.0,power.motor,geometry.heater,
7.0,temperature.nozzle,material.heater,
7.0,geometry.fan,geometry.nozzle,
7.0,temperature.heater,geometry.nozzle,
7.0,geometry.body,geometry.nozzle,
,,,"`Movement failed cause conditions where achivied: ['material', 'power', 'geometry'] FAILED"
