Tick,Attribute.Component,Origin,Failed Behaviour
0.0,rot.speed.fan,rot.speed.fan,
0.0,temperature.heater,temperature.heater,
1.0,geometry.motor,geometry.motor,
1.0,material.fan,material.fan,
1.0,power.fan,power.fan,
1.0,temperature.motor,temperature.heater,
2.0,temperature.nozzle,rot.speed.fan,
2.0,power.heater,power.heater,
2.0,material.body,material.body,
3.0,geometry.nozzle,temperature.motor,
3.0,material.nozzle,rot.speed.fan,
3.0,geometry.motor,power.fan,
3.0,geometry.nozzle,power.fan,
3.0,material.nozzle,power.heater,
3.0,power.fan,temperature.heater,
3.0,temperature.nozzle,temperature.heater,
3.0,geometry.body,temperature.heater,
3.0,material.body,temperature.heater,
4.0,material.body,power.fan,
5.0,material.motor,temperature.motor,
5.0,rot.speed.fan,temperature.motor,
5.0,geometry.heater,temperature.motor,
5.0,power.heater,power.fan,
5.0,temperature.nozzle,geometry.nozzle,
5.0,material.body,geometry.nozzle,
5.0,material.body,material.nozzle,
6.0,geometry.heater,material.motor,
6.0,geometry.fan,material.fan,
6.0,material.body,geometry.body,
7.0,material.heater,geometry.motor,
7.0,geometry.motor,temperature.motor,
7.0,geometry.heater,power.fan,
7.0,temperature.nozzle,material.nozzle,
8.0,geometry.motor,geometry.fan,
8.0,geometry.motor,material.fan,
8.0,geometry.heater,material.fan,
8.0,material.body,material.fan,
8.0,geometry.body,geometry.nozzle,
9.0,power.motor,power.motor,
9.0,material.body,temperature.motor,
9.0,material.heater,material.heater,
9.0,geometry.fan,geometry.nozzle,
9.0,temperature.heater,geometry.nozzle,
9.0,geometry.body,material.nozzle,
9.0,material.body,temperature.nozzle,
,,,"`Movement failed cause conditions where achivied: ['material', 'power', 'geometry'] FAILED"
