Tick,Attribute.Component,Origin,Failed Behaviour
0.0,power.fan,power.fan,
0.0,power.heater,power.heater,
1.0,material.fan,material.fan,
1.0,material.heater,material.heater,
2.0,geometry.motor,geometry.motor,
2.0,geometry.motor,power.fan,
2.0,power.fan,power.heater,
2.0,geometry.heater,power.heater,
2.0,material.nozzle,power.heater,
3.0,temperature.motor,temperature.motor,
3.0,rot.speed.fan,rot.speed.fan,
3.0,material.body,material.nozzle,
4.0,geometry.fan,geometry.motor,
4.0,temperature.heater,temperature.motor,
4.0,geometry.heater,material.fan,
4.0,geometry.nozzle,power.fan,
4.0,geometry.fan,power.heater,
4.0,temperature.heater,material.body,
5.0,geometry.nozzle,temperature.motor,
5.0,material.nozzle,rot.speed.fan,
5.0,temperature.nozzle,rot.speed.fan,
5.0,temperature.heater,power.fan,
5.0,material.body,power.fan,
5.0,temperature.nozzle,material.heater,
5.0,material.body,material.heater,
5.0,geometry.motor,power.heater,
6.0,geometry.motor,material.fan,
6.0,geometry.fan,material.fan,
6.0,geometry.heater,power.fan,
7.0,material.motor,temperature.motor,
7.0,geometry.heater,temperature.motor,
7.0,material.body,temperature.motor,
7.0,geometry.motor,material.heater,
7.0,geometry.body,temperature.heater,
7.0,material.body,geometry.nozzle,
7.0,geometry.nozzle,temperature.nozzle,
7.0,material.body,temperature.nozzle,
8.0,power.motor,power.motor,
8.0,rot.speed.fan,temperature.motor,
8.0,geometry.fan,power.fan,
8.0,geometry.body,material.nozzle,
8.0,temperature.heater,temperature.nozzle,
,,,"`Movement failed cause conditions where achivied: ['material', 'power', 'geometry'] FAILED"
