Tick,Attribute.Component,Origin,Failed Behaviour
0.0,power.motor,power.motor,
0.0,geometry.fan,geometry.fan,
1.0,rot.speed.fan,rot.speed.fan,
2.0,temperature.motor,temperature.motor,
2.0,power.heater,geometry.fan,
3.0,material.body,material.body,
4.0,geometry.motor,geometry.motor,
4.0,geometry.heater,power.motor,
4.0,temperature.heater,temperature.motor,
4.0,geometry.nozzle,temperature.motor,
4.0,geometry.motor,geometry.fan,
4.0,power.fan,geometry.fan,
4.0,geometry.heater,geometry.fan,
4.0,power.fan,power.heater,
4.0,material.nozzle,power.heater,
4.0,power.fan,material.body,
5.0,geometry.motor,temperature.motor,
5.0,material.fan,geometry.fan,
5.0,temperature.motor,rot.speed.fan,
5.0,material.nozzle,rot.speed.fan,
5.0,material.motor,power.heater,
5.0,geometry.heater,material.body,
5.0,temperature.heater,material.body,
5.0,geometry.nozzle,material.body,
5.0,material.nozzle,material.body,
,,,"`Movement failed cause conditions where achivied: ['material', 'power', 'geometry'] FAILED"
