Tick,Attribute.Component,Origin,Failed Behaviour
0.0,geometry.fan,geometry.fan,
0.0,rot.speed.fan,rot.speed.fan,
0.0,power.fan,power.fan,
0.0,material.body,material.body,
1.0,material.motor,material.motor,
1.0,material.fan,material.fan,
1.0,material.body,power.fan,
1.0,power.heater,power.heater,
2.0,geometry.motor,geometry.motor,
2.0,geometry.motor,power.fan,
2.0,power.heater,power.fan,
3.0,geometry.heater,material.motor,
3.0,geometry.motor,geometry.fan,
3.0,material.nozzle,rot.speed.fan,
3.0,temperature.nozzle,rot.speed.fan,
3.0,geometry.nozzle,material.fan,
3.0,geometry.nozzle,power.fan,
3.0,material.heater,material.heater,
3.0,material.nozzle,power.heater,
3.0,geometry.heater,material.body,
3.0,material.nozzle,material.body,
3.0,temperature.nozzle,material.body,
4.0,temperature.motor,temperature.motor,
4.0,power.heater,geometry.fan,
4.0,geometry.heater,material.fan,
4.0,temperature.heater,power.fan,
4.0,temperature.motor,material.body,
4.0,geometry.nozzle,material.body,
5.0,temperature.motor,material.motor,
5.0,material.fan,geometry.fan,
5.0,geometry.nozzle,geometry.fan,
5.0,temperature.motor,rot.speed.fan,
5.0,temperature.motor,temperature.heater,
5.0,temperature.heater,temperature.nozzle,
5.0,material.heater,material.body,
5.0,geometry.body,material.body,
6.0,geometry.motor,material.motor,
6.0,material.body,material.motor,
6.0,power.fan,geometry.fan,
6.0,material.motor,rot.speed.fan,
6.0,power.heater,geometry.heater,
6.0,material.heater,temperature.nozzle,
6.0,geometry.nozzle,temperature.nozzle,
7.0,geometry.nozzle,temperature.motor,
7.0,geometry.heater,geometry.fan,
7.0,geometry.body,temperature.heater,
7.0,material.nozzle,temperature.nozzle,
7.0,temperature.heater,material.body,
9.0,geometry.heater,temperature.motor,
9.0,geometry.motor,temperature.nozzle,
9.0,material.nozzle,geometry.body,
10.0,geometry.motor,temperature.motor,
10.0,geometry.heater,power.fan,
10.0,geometry.motor,material.heater,
10.0,geometry.motor,power.heater,
11.0,geometry.nozzle,temperature.heater,
11.0,rot.speed.fan,material.body,
12.0,geometry.nozzle,geometry.body,
13.0,power.motor,power.motor,
,,,"`Movement failed cause conditions where achivied: ['material', 'power', 'geometry'] FAILED"
