Tick,Attribute.Component,Origin,Failed Behaviour
0.0,material.fan,material.fan,
1.0,geometry.motor,geometry.motor,
1.0,temperature.motor,temperature.motor,
1.0,material.nozzle,material.nozzle,
2.0,temperature.heater,temperature.motor,
3.0,material.motor,material.motor,
3.0,geometry.nozzle,temperature.motor,
3.0,geometry.heater,material.fan,
3.0,power.heater,power.heater,
3.0,rot.speed.fan,material.nozzle,
3.0,material.body,material.nozzle,
4.0,geometry.fan,geometry.motor,
4.0,power.heater,geometry.motor,
4.0,material.motor,geometry.heater,
4.0,power.heater,material.nozzle,
5.0,temperature.motor,geometry.motor,
5.0,power.fan,geometry.motor,
5.0,geometry.fan,material.fan,
5.0,material.body,geometry.heater,
5.0,power.fan,temperature.heater,
5.0,temperature.nozzle,temperature.heater,
5.0,geometry.body,temperature.heater,
5.0,material.body,geometry.nozzle,
5.0,temperature.nozzle,material.nozzle,
6.0,material.motor,geometry.motor,
6.0,material.fan,geometry.motor,
6.0,temperature.nozzle,rot.speed.fan,
6.0,material.body,power.fan,
6.0,power.heater,geometry.heater,
6.0,material.fan,geometry.nozzle,
7.0,power.motor,geometry.heater,
7.0,temperature.motor,geometry.heater,
7.0,geometry.fan,geometry.heater,
7.0,material.body,temperature.heater,
7.0,power.fan,geometry.nozzle,
,,,"`Movement failed cause conditions where achivied: ['material', 'power', 'geometry'] FAILED"
