Tick,Attribute.Component,Origin,Failed Behaviour
1.0,temperature.motor,temperature.motor,
1.0,material.fan,material.fan,
1.0,material.heater,material.heater,
1.0,temperature.heater,temperature.heater,
2.0,temperature.heater,temperature.motor,
2.0,geometry.fan,geometry.fan,
2.0,rot.speed.fan,rot.speed.fan,
3.0,geometry.nozzle,temperature.motor,
3.0,power.fan,power.fan,
3.0,material.heater,material.heater,
4.0,material.body,temperature.motor,
4.0,geometry.motor,geometry.fan,
4.0,power.heater,geometry.fan,
4.0,geometry.body,temperature.heater,
5.0,geometry.motor,temperature.motor,
5.0,material.motor,temperature.motor,
5.0,geometry.heater,temperature.motor,
5.0,material.nozzle,rot.speed.fan,
5.0,temperature.nozzle,rot.speed.fan,
5.0,geometry.nozzle,power.fan,
5.0,material.body,power.fan,
5.0,material.nozzle,power.heater,
6.0,geometry.heater,material.motor,
6.0,rot.speed.fan,temperature.motor,
6.0,geometry.fan,material.fan,
6.0,geometry.heater,material.fan,
6.0,temperature.heater,power.fan,
6.0,temperature.nozzle,material.heater,
6.0,power.fan,power.heater,
6.0,geometry.heater,power.heater,
7.0,geometry.nozzle,material.fan,
7.0,material.body,material.heater,
7.0,geometry.body,material.nozzle,
7.0,material.body,material.nozzle,
8.0,geometry.motor,power.fan,
8.0,geometry.nozzle,temperature.nozzle,
9.0,power.motor,power.motor,
9.0,geometry.heater,geometry.fan,
9.0,geometry.motor,material.fan,
9.0,geometry.motor,material.heater,
9.0,temperature.nozzle,material.nozzle,
9.0,geometry.heater,material.body,
9.0,geometry.nozzle,material.body,
,,,"`Movement failed cause conditions where achivied: ['material', 'power', 'geometry'] FAILED"
