Tick,Attribute.Component,Origin,Failed Behaviour
1.0,temperature.motor,temperature.motor,
1.0,geometry.body,geometry.body,
2.0,geometry.motor,geometry.motor,
2.0,temperature.heater,temperature.motor,
2.0,geometry.fan,geometry.fan,
2.0,material.heater,material.heater,
2.0,material.body,material.body,
3.0,power.motor,power.motor,
3.0,geometry.nozzle,temperature.motor,
3.0,power.fan,power.fan,
3.0,temperature.nozzle,temperature.heater,
3.0,temperature.heater,geometry.body,
3.0,material.nozzle,geometry.body,
3.0,power.fan,material.body,
4.0,power.heater,material.nozzle,
4.0,geometry.heater,material.body,
5.0,power.heater,geometry.motor,
5.0,material.motor,temperature.motor,
5.0,geometry.heater,temperature.motor,
5.0,material.body,temperature.motor,
5.0,geometry.heater,geometry.fan,
5.0,power.heater,geometry.fan,
5.0,geometry.motor,power.fan,
5.0,geometry.nozzle,power.fan,
5.0,material.heater,material.heater,
5.0,material.body,temperature.heater,
5.0,rot.speed.fan,material.nozzle,
5.0,rot.speed.fan,temperature.nozzle,
,,,"`Movement failed cause conditions where achivied: ['material', 'power', 'geometry'] FAILED"
