Tick,Attribute.Component,Origin,Failed Behaviour
0.0,geometry.motor,geometry.motor,
0.0,temperature.heater,temperature.heater,
1.0,geometry.fan,geometry.fan,
1.0,temperature.motor,temperature.heater,
1.0,material.body,material.body,
2.0,power.fan,power.fan,
2.0,power.heater,power.heater,
2.0,geometry.body,temperature.heater,
3.0,temperature.motor,geometry.motor,
3.0,power.motor,power.motor,
3.0,material.nozzle,power.heater,
3.0,temperature.nozzle,temperature.heater,
3.0,material.body,temperature.heater,
4.0,geometry.heater,geometry.fan,
4.0,power.heater,power.fan,
4.0,geometry.nozzle,power.fan,
4.0,material.body,power.fan,
4.0,material.heater,material.heater,
5.0,material.motor,geometry.motor,
5.0,geometry.fan,geometry.motor,
5.0,material.fan,material.fan,
5.0,temperature.heater,power.fan,
5.0,rot.speed.fan,material.nozzle,
5.0,geometry.body,material.nozzle,
5.0,rot.speed.fan,temperature.nozzle,
5.0,geometry.nozzle,temperature.nozzle,
5.0,material.body,temperature.nozzle,
,,,"`Movement failed cause conditions where achivied: ['material', 'power', 'geometry'] FAILED"
