Tick,Attribute.Component,Origin,Failed Behaviour
0.0,geometry.motor,geometry.motor,
1.0,geometry.fan,geometry.fan,
1.0,rot.speed.fan,rot.speed.fan,
1.0,geometry.nozzle,geometry.nozzle,
2.0,geometry.fan,geometry.motor,
2.0,power.fan,geometry.motor,
2.0,geometry.body,geometry.body,
3.0,temperature.motor,geometry.motor,
3.0,material.nozzle,rot.speed.fan,
3.0,temperature.nozzle,rot.speed.fan,
3.0,temperature.motor,geometry.nozzle,
3.0,power.fan,geometry.nozzle,
3.0,temperature.nozzle,geometry.nozzle,
3.0,material.body,geometry.nozzle,
4.0,temperature.heater,temperature.motor,
4.0,material.body,power.fan,
4.0,power.heater,power.heater,
4.0,material.body,material.nozzle,
4.0,temperature.heater,geometry.body,
5.0,material.motor,geometry.motor,
5.0,temperature.heater,geometry.nozzle,
5.0,temperature.heater,temperature.nozzle,
6.0,material.body,temperature.motor,
6.0,geometry.heater,geometry.fan,
6.0,material.motor,rot.speed.fan,
6.0,temperature.heater,power.fan,
6.0,geometry.heater,power.heater,
6.0,material.nozzle,power.heater,
6.0,geometry.body,geometry.nozzle,
7.0,material.fan,geometry.motor,
7.0,geometry.heater,material.motor,
7.0,power.motor,power.motor,
7.0,material.motor,temperature.motor,
7.0,rot.speed.fan,temperature.motor,
7.0,geometry.heater,temperature.motor,
7.0,material.fan,geometry.fan,
7.0,geometry.fan,power.fan,
7.0,geometry.heater,power.fan,
7.0,power.heater,power.fan,
7.0,material.heater,material.heater,
7.0,material.nozzle,temperature.nozzle,
7.0,material.body,temperature.nozzle,
,,,"`Movement failed cause conditions where achivied: ['material', 'power', 'geometry'] FAILED"
