Tick,Attribute.Component,Origin,Failed Behaviour
0.0,temperature.motor,temperature.motor,
0.0,rot.speed.fan,rot.speed.fan,
0.0,material.fan,material.fan,
0.0,power.fan,power.fan,
1.0,temperature.heater,temperature.motor,
1.0,material.body,power.fan,
1.0,material.heater,material.heater,
2.0,geometry.nozzle,temperature.motor,
2.0,material.nozzle,rot.speed.fan,
2.0,geometry.motor,power.fan,
2.0,geometry.nozzle,power.fan,
2.0,power.heater,power.heater,
2.0,material.body,temperature.heater,
3.0,material.body,temperature.motor,
3.0,geometry.fan,geometry.fan,
3.0,power.heater,power.fan,
3.0,temperature.heater,power.fan,
3.0,power.heater,material.nozzle,
4.0,geometry.fan,geometry.motor,
4.0,material.motor,temperature.motor,
4.0,rot.speed.fan,temperature.motor,
4.0,geometry.heater,temperature.motor,
4.0,geometry.fan,power.fan,
4.0,material.body,geometry.nozzle,
4.0,material.body,material.nozzle,
5.0,temperature.motor,geometry.motor,
5.0,geometry.fan,material.fan,
5.0,geometry.heater,material.fan,
5.0,temperature.nozzle,material.heater,
5.0,material.body,material.heater,
5.0,geometry.body,temperature.heater,
5.0,temperature.nozzle,geometry.nozzle,
6.0,material.heater,geometry.motor,
6.0,power.motor,power.motor,
6.0,geometry.motor,material.fan,
6.0,material.motor,geometry.heater,
6.0,geometry.motor,power.heater,
6.0,temperature.nozzle,material.nozzle,
,,,"`Movement failed cause conditions where achivied: ['material', 'power', 'geometry'] FAILED"
