Tick,Attribute.Component,Origin,Failed Behaviour
0.0,rot.speed.fan,rot.speed.fan,
1.0,geometry.motor,geometry.motor,
1.0,power.motor,power.motor,
1.0,power.fan,power.fan,
1.0,material.heater,material.heater,
1.0,power.heater,power.heater,
2.0,temperature.motor,temperature.motor,
2.0,material.nozzle,rot.speed.fan,
2.0,temperature.nozzle,rot.speed.fan,
2.0,material.fan,material.fan,
2.0,material.body,power.fan,
2.0,material.nozzle,power.heater,
2.0,geometry.nozzle,geometry.nozzle,
3.0,temperature.heater,temperature.motor,
3.0,power.heater,power.fan,
3.0,geometry.nozzle,power.fan,
3.0,temperature.heater,temperature.nozzle,
3.0,temperature.heater,material.body,
3.0,material.nozzle,material.body,
4.0,temperature.motor,geometry.motor,
4.0,power.fan,geometry.motor,
4.0,temperature.nozzle,material.heater,
4.0,geometry.nozzle,material.body,
5.0,power.motor,geometry.motor,
5.0,material.motor,rot.speed.fan,
5.0,geometry.heater,material.fan,
5.0,material.nozzle,material.fan,
5.0,material.body,material.heater,
5.0,geometry.heater,power.heater,
5.0,geometry.body,temperature.heater,
,,,"`Movement failed cause conditions where achivied: ['material', 'power', 'geometry'] FAILED"
