Tick,Attribute.Component,Origin,Failed Behaviour
0.0,geometry.fan,geometry.fan,
0.0,power.fan,power.fan,
0.0,material.heater,material.heater,
0.0,geometry.nozzle,geometry.nozzle,
1.0,temperature.motor,temperature.motor,
1.0,material.fan,material.fan,
1.0,material.body,power.fan,
2.0,temperature.heater,temperature.motor,
2.0,geometry.motor,geometry.fan,
2.0,geometry.motor,power.fan,
2.0,geometry.nozzle,power.fan,
2.0,material.heater,material.heater,
3.0,material.motor,material.motor,
3.0,geometry.nozzle,temperature.motor,
3.0,geometry.heater,geometry.fan,
3.0,power.heater,geometry.fan,
3.0,power.heater,power.fan,
3.0,temperature.heater,power.fan,
3.0,geometry.heater,material.body,
3.0,geometry.nozzle,material.body,
3.0,material.nozzle,material.body,
4.0,geometry.heater,material.motor,
4.0,power.motor,power.motor,
4.0,material.body,temperature.motor,
4.0,geometry.heater,power.fan,
4.0,material.nozzle,power.heater,
,,,"`Movement failed cause conditions where achivied: ['material', 'power', 'geometry'] FAILED"
