Tick,Attribute.Component,Origin,Failed Behaviour
0.0,material.heater,material.heater,
0.0,power.heater,power.heater,
1.0,geometry.motor,geometry.motor,
1.0,power.motor,power.motor,
1.0,material.fan,material.fan,
1.0,temperature.heater,temperature.heater,
2.0,material.heater,material.heater,
2.0,geometry.heater,power.heater,
2.0,temperature.motor,temperature.heater,
2.0,geometry.nozzle,geometry.nozzle,
3.0,geometry.fan,geometry.motor,
3.0,rot.speed.fan,rot.speed.fan,
3.0,material.nozzle,power.heater,
4.0,temperature.motor,geometry.motor,
4.0,material.body,geometry.heater,
4.0,geometry.fan,power.heater,
4.0,power.fan,power.heater,
4.0,temperature.motor,geometry.nozzle,
4.0,material.fan,geometry.nozzle,
4.0,power.fan,geometry.nozzle,
4.0,temperature.nozzle,geometry.nozzle,
4.0,material.body,geometry.nozzle,
5.0,material.heater,geometry.motor,
5.0,power.heater,geometry.motor,
5.0,geometry.heater,power.motor,
5.0,material.nozzle,rot.speed.fan,
5.0,temperature.nozzle,rot.speed.fan,
5.0,power.fan,temperature.heater,
5.0,geometry.body,geometry.body,
5.0,power.fan,material.body,
5.0,temperature.heater,material.body,
6.0,material.motor,geometry.motor,
6.0,temperature.heater,temperature.nozzle,
6.0,material.nozzle,material.body,
6.0,temperature.nozzle,material.body,
,,,"`Movement failed cause conditions where achivied: ['material', 'power', 'geometry'] FAILED"
