Tick,Attribute.Component,Origin,Failed Behaviour
0.0,power.heater,power.heater,
1.0,material.motor,material.motor,
1.0,temperature.motor,temperature.motor,
1.0,geometry.fan,geometry.fan,
1.0,rot.speed.fan,rot.speed.fan,
1.0,power.fan,power.fan,
2.0,geometry.heater,material.motor,
2.0,temperature.heater,temperature.motor,
2.0,material.body,power.fan,
2.0,geometry.fan,power.heater,
2.0,power.fan,power.heater,
2.0,geometry.heater,power.heater,
2.0,material.nozzle,power.heater,
3.0,geometry.motor,geometry.motor,
3.0,geometry.nozzle,temperature.motor,
3.0,temperature.nozzle,rot.speed.fan,
3.0,material.motor,power.heater,
3.0,temperature.heater,material.body,
4.0,material.body,temperature.motor,
4.0,material.nozzle,rot.speed.fan,
4.0,geometry.nozzle,power.fan,
4.0,material.body,geometry.heater,
5.0,power.fan,geometry.motor,
5.0,geometry.motor,temperature.motor,
5.0,material.motor,temperature.motor,
5.0,geometry.heater,temperature.motor,
5.0,temperature.motor,rot.speed.fan,
5.0,material.body,material.nozzle,
5.0,geometry.nozzle,temperature.nozzle,
6.0,material.motor,rot.speed.fan,
6.0,geometry.motor,power.heater,
6.0,power.fan,temperature.heater,
6.0,material.body,temperature.nozzle,
7.0,power.motor,power.motor,
7.0,material.fan,geometry.fan,
7.0,power.fan,geometry.fan,
7.0,geometry.body,temperature.heater,
7.0,material.body,geometry.nozzle,
7.0,material.heater,temperature.nozzle,
7.0,temperature.heater,temperature.nozzle,
,,,"`Movement failed cause conditions where achivied: ['material', 'power', 'geometry'] FAILED"
